ClimateID,Date,Province,Precipitation_mm
8203249,2002-12-01,NS,80.8
8203249,2003-01-01,NS,120.0
8203249,2003-02-01,NS,41.2
8203249,2003-03-01,NS,40.0
8203249,2003-04-01,NS,80.2
8203249,2003-05-01,NS,77.4
8203249,2003-06-01,NS,65.0
8203249,2003-07-01,NS,21.6
8203249,2003-08-01,NS,95.2
8203249,2003-09-01,NS,98.0
8203249,2003-10-01,NS,134.0
8203249,2003-11-01,NS,80.9
8203249,2003-12-01,NS,68.4
8203249,2004-01-01,NS,43.0
8203249,2004-02-01,NS,27.4
8203249,2004-03-01,NS,11.0
8203249,2004-05-01,NS,69.2
8203249,2004-06-01,NS,104.3
8203249,2004-07-01,NS,83.4
8203249,2004-08-01,NS,78.0
8203249,2004-09-01,NS,93.0
8203249,2004-11-01,NS,153.4
8203249,2004-12-01,NS,83.4
8203249,2005-01-01,NS,56.0
8203249,2005-02-01,NS,19.4
8203249,2005-04-01,NS,73.4
8203249,2005-11-01,NS,152.1
8203249,2005-12-01,NS,83.4
8203249,2006-01-01,NS,42.8
8203249,2006-04-01,NS,73.0
8203249,2006-05-01,NS,65.0
8203249,2006-06-01,NS,90.0
8203249,2014-05-01,NS,0.0
8203249,2014-06-01,NS,96.0
8203396,1995-01-01,NS,121.1
8203396,1995-04-01,NS,36.0
8203396,1995-05-01,NS,95.7
8203396,1995-06-01,NS,149.5
8203396,1995-07-01,NS,104.7
8203396,1995-12-01,NS,81.6
8203396,1996-01-01,NS,80.8
8203396,1996-02-01,NS,110.1
8203396,1996-03-01,NS,78.2
8203396,1996-05-01,NS,84.8
8203396,1996-07-01,NS,111.8
8203396,1996-08-01,NS,36.4
8203396,1996-09-01,NS,279.7
8203396,1996-10-01,NS,123.8
8203396,1996-11-01,NS,84.9
8203396,1996-12-01,NS,112.6
8203396,1997-01-01,NS,95.2
8203396,1997-02-01,NS,53.1
8203396,1997-03-01,NS,60.8
8203396,1997-04-01,NS,83.1
8203396,1997-05-01,NS,86.8
8203396,1997-07-01,NS,22.7
8203396,1997-08-01,NS,54.8
8203396,1997-09-01,NS,79.2
8203396,1997-10-01,NS,34.0
8203396,1997-11-01,NS,106.7
8203396,1997-12-01,NS,81.8
8203396,1998-01-01,NS,126.5
8203396,1998-02-01,NS,47.5
8203396,1998-03-01,NS,99.1
8203396,1998-04-01,NS,98.8
8203396,1998-06-01,NS,125.1
8203396,1998-07-01,NS,45.2
8203396,1998-08-01,NS,49.1
8203396,1998-09-01,NS,115.3
8203396,1998-10-01,NS,128.9
8203396,1998-11-01,NS,75.2
8203396,1998-12-01,NS,48.0
8203396,1999-01-01,NS,86.2
8203396,1999-03-01,NS,113.2
8203396,1999-04-01,NS,69.3
8203396,1999-05-01,NS,39.0
8203396,1999-06-01,NS,22.5
8203396,1999-07-01,NS,41.2
8203396,1999-08-01,NS,138.6
8203396,1999-10-01,NS,99.3
8203396,1999-11-01,NS,45.7
8203396,1999-12-01,NS,94.3
8203396,2000-01-01,NS,171.1
8203396,2000-02-01,NS,30.2
8203396,2000-03-01,NS,92.1
8203396,2000-04-01,NS,52.6
8203400,1995-01-01,NS,142.6
8203400,1995-02-01,NS,122.1
8203400,1995-03-01,NS,49.0
8203400,1995-04-01,NS,136.4
8203400,1995-05-01,NS,183.8
8203400,1995-06-01,NS,194.8
8203400,1995-07-01,NS,190.3
8203400,1995-08-01,NS,59.1
8203400,1995-09-01,NS,76.0
8203400,1995-10-01,NS,114.5
8203400,1995-11-01,NS,197.0
8203400,1995-12-01,NS,123.0
8203400,1996-01-01,NS,101.2
8203400,1996-02-01,NS,186.4
8203400,1996-03-01,NS,101.0
8203400,1996-04-01,NS,155.2
8203400,1996-05-01,NS,150.0
8203400,1996-06-01,NS,44.1
8203400,1996-07-01,NS,204.9
8203400,1996-08-01,NS,49.0
8203400,1996-09-01,NS,430.0
8203400,1996-10-01,NS,145.3
8203400,1996-11-01,NS,93.6
8203400,1996-12-01,NS,173.0
8203400,1997-01-01,NS,179.0
8203400,1997-02-01,NS,102.0
8203400,1997-03-01,NS,211.0
8203400,1997-04-01,NS,93.2
8203400,1997-05-01,NS,162.5
8203400,1997-06-01,NS,113.8
8203400,1997-07-01,NS,27.0
8203400,1997-08-01,NS,94.9
8203400,1997-09-01,NS,64.3
8203400,1997-10-01,NS,44.2
8203400,1997-11-01,NS,281.3
8203400,1997-12-01,NS,98.8
8203400,1998-01-01,NS,208.8
8203400,1998-02-01,NS,106.5
8203400,1998-03-01,NS,142.9
8203400,1998-04-01,NS,95.4
8203400,1998-05-01,NS,173.5
8203400,1998-06-01,NS,161.2
8203400,1998-07-01,NS,83.2
8203400,1998-08-01,NS,112.1
8203400,1998-09-01,NS,172.7
8203400,1998-10-01,NS,162.8
8203400,1998-11-01,NS,140.8
8203400,1998-12-01,NS,100.5
8203400,1999-01-01,NS,138.5
8203400,1999-02-01,NS,133.0
8203400,1999-03-01,NS,270.0
8203400,1999-04-01,NS,92.6
8203400,1999-06-01,NS,48.3
8203400,1999-07-01,NS,108.6
8203400,1999-08-01,NS,107.1
8203400,1999-09-01,NS,112.9
8203400,1999-10-01,NS,193.7
8203400,1999-11-01,NS,131.4
8203400,1999-12-01,NS,164.2
8203400,2000-01-01,NS,226.2
8203400,2000-02-01,NS,72.5
8203400,2000-03-01,NS,146.5
8203400,2000-04-01,NS,183.1
8203400,2000-05-01,NS,108.6
8203400,2000-06-01,NS,56.3
8203400,2000-07-01,NS,168.4
8203400,2000-08-01,NS,73.0
8203405,2000-08-01,NS,66.3
8203405,2000-09-01,NS,114.2
8203405,2000-10-01,NS,168.1
8203405,2000-11-01,NS,168.2
8203405,2000-12-01,NS,198.8
8203405,2001-01-01,NS,103.8
8203405,2001-02-01,NS,103.8
8203405,2001-03-01,NS,170.9
8203405,2001-04-01,NS,146.0
8203405,2001-05-01,NS,164.2
8203405,2001-06-01,NS,70.0
8203405,2001-07-01,NS,71.7
8203405,2001-08-01,NS,63.3
8203405,2001-09-01,NS,67.9
8203405,2001-10-01,NS,96.8
8203405,2001-11-01,NS,93.9
8203405,2001-12-01,NS,90.3
8203405,2002-01-01,NS,149.8
8203405,2002-02-01,NS,128.0
8203405,2002-03-01,NS,214.4
8203405,2002-04-01,NS,167.2
8203405,2002-05-01,NS,94.7
8203405,2002-06-01,NS,80.4
8203405,2002-07-01,NS,152.3
8203405,2002-08-01,NS,72.8
8203405,2002-09-01,NS,149.4
8203405,2002-10-01,NS,152.6
8203405,2002-11-01,NS,251.3
8203405,2002-12-01,NS,129.1
8203405,2003-01-01,NS,89.7
8203405,2003-02-01,NS,152.0
8203405,2003-03-01,NS,126.2
8203405,2003-04-01,NS,116.5
8203405,2003-05-01,NS,65.3
8203405,2003-06-01,NS,107.1
8203405,2003-07-01,NS,25.9
8203405,2003-08-01,NS,134.9
8203405,2003-09-01,NS,85.5
8203405,2003-10-01,NS,177.9
8203405,2003-11-01,NS,83.5
8203405,2003-12-01,NS,148.9
8203405,2004-01-01,NS,45.3
8203405,2004-02-01,NS,94.2
8203405,2004-03-01,NS,68.4
8203405,2004-04-01,NS,93.9
8203405,2004-05-01,NS,124.5
8203405,2004-06-01,NS,72.0
8203405,2004-07-01,NS,137.8
8203405,2004-08-01,NS,185.0
8203405,2004-09-01,NS,73.4
8203405,2004-10-01,NS,72.9
8203405,2004-11-01,NS,164.7
8203405,2004-12-01,NS,146.9
8203405,2005-01-01,NS,75.4
8203405,2005-02-01,NS,43.3
8203405,2005-03-01,NS,48.6
8203405,2005-04-01,NS,124.6
8203405,2005-05-01,NS,172.9
8203405,2005-06-01,NS,37.9
8203405,2005-07-01,NS,52.3
8203405,2005-08-01,NS,30.9
8203405,2005-09-01,NS,98.9
8203405,2005-10-01,NS,285.3
8203405,2005-11-01,NS,177.4
8203405,2005-12-01,NS,154.7
8203405,2006-02-01,NS,77.5
8203405,2006-03-01,NS,43.6
8203405,2006-04-01,NS,139.3
8203405,2006-05-01,NS,108.3
8203405,2006-07-01,NS,80.5
8203405,2007-01-01,NS,156.3
8203405,2007-02-01,NS,46.4
8203405,2007-03-01,NS,95.9
8203405,2007-04-01,NS,105.6
8203405,2007-05-01,NS,60.1
8203405,2007-06-01,NS,135.1
8203405,2007-07-01,NS,165.0
8203405,2017-11-01,NS,119.4
8203405,2017-12-01,NS,193.8
8203405,2018-01-01,NS,155.7
8203405,2018-02-01,NS,203.2
8203405,2018-03-01,NS,115.0
8203405,2018-04-01,NS,215.6
8203405,2018-05-01,NS,72.6
8203405,2018-06-01,NS,121.4
8203405,2018-07-01,NS,52.4
8203405,2018-08-01,NS,25.2
8203405,2018-09-01,NS,70.8
8203405,2018-10-01,NS,303.6
8203405,2018-11-01,NS,225.8
8203405,2018-12-01,NS,126.3
8203405,2019-01-01,NS,178.0
8203405,2019-02-01,NS,107.8
8203405,2019-03-01,NS,142.5
8203405,2019-04-01,NS,192.1
8203405,2019-05-01,NS,94.2
8203405,2019-06-01,NS,99.7
8203405,2020-05-01,NS,109.9
8203405,2020-06-01,NS,52.4
8203405,2020-07-01,NS,95.7
8203405,2020-08-01,NS,56.4
8203405,2020-09-01,NS,114.0
8203405,2020-10-01,NS,113.2
8203405,2020-11-01,NS,75.9
8203405,2020-12-01,NS,143.0
8203405,2021-01-01,NS,132.8
8203405,2021-02-01,NS,216.9
8203405,2021-03-01,NS,143.3
8203405,2021-04-01,NS,163.5
8203405,2021-05-01,NS,76.6
8203405,2021-06-01,NS,61.7
8203405,2021-07-01,NS,87.6
8203405,2021-08-01,NS,99.2
8203405,2021-09-01,NS,90.3
8203405,2021-10-01,NS,128.6
8203405,2021-11-01,NS,150.6
8203405,2021-12-01,NS,218.4
8203405,2022-01-01,NS,136.0
8203405,2022-02-01,NS,196.7
8203405,2022-03-01,NS,163.9
8203405,2022-04-01,NS,136.2
8203405,2022-05-01,NS,65.4
8203405,2022-06-01,NS,134.2
8203405,2022-07-01,NS,89.1
8203405,2022-08-01,NS,71.3
8203405,2022-09-01,NS,186.9
8203405,2022-10-01,NS,146.5
8203405,2022-11-01,NS,133.7
8203405,2022-12-01,NS,192.6
8203405,2023-01-01,NS,238.7
8203405,2023-02-01,NS,73.9
8203405,2023-03-01,NS,71.8
8203405,2023-04-01,NS,49.2
8203405,2023-05-01,NS,124.2
8203405,2023-06-01,NS,215.9
8203405,2023-07-01,NS,231.9
8203405,2023-08-01,NS,270.3
8203405,2023-09-01,NS,76.2
8203405,2023-10-01,NS,220.4
8203405,2023-11-01,NS,194.9
8203405,2024-01-01,NS,137.8
8203405,2024-02-01,NS,145.2
8203405,2024-03-01,NS,210.9
8203405,2024-04-01,NS,119.3
8203405,2024-05-01,NS,90.5
8203405,2024-06-01,NS,72.5
8203405,2024-07-01,NS,63.2
8203405,2024-08-01,NS,47.8
8203405,2024-09-01,NS,105.3
8203405,2024-10-01,NS,48.9
8203405,2024-11-01,NS,138.3
8203405,2025-01-01,NS,69.1
8203405,2025-02-01,NS,133.3
8203405,2025-03-01,NS,126.0
8203405,2025-04-01,NS,185.2
8203405,2025-05-01,NS,92.8
8203405,2025-06-01,NS,50.7
8203405,2025-07-01,NS,59.8
8203405,2025-08-01,NS,91.4
8203405,2025-09-01,NS,47.5
8203405,2025-10-01,NS,124.3
8203405,2025-11-01,NS,209.4
8203423,1995-01-01,NS,160.4
8203423,1995-02-01,NS,90.2
8203423,1995-03-01,NS,47.8
8203423,1995-04-01,NS,62.0
8203423,1995-05-01,NS,67.8
8203423,1995-06-01,NS,137.8
8203423,1995-07-01,NS,102.0
8203423,1995-08-01,NS,105.4
8203423,1995-09-01,NS,82.5
8203423,1995-10-01,NS,139.7
8203423,1995-11-01,NS,127.0
8203423,1995-12-01,NS,165.6
8203423,1996-01-01,NS,115.4
8203423,1996-02-01,NS,135.4
8203423,1996-03-01,NS,74.6
8203423,1996-04-01,NS,93.4
8203423,1996-05-01,NS,90.0
8203423,1996-06-01,NS,68.0
8203423,1996-07-01,NS,149.0
8203423,1996-08-01,NS,69.4
8203423,1996-09-01,NS,195.6
8203423,1996-10-01,NS,137.6
8203423,1996-11-01,NS,170.2
8203423,1996-12-01,NS,197.8
8203423,1997-01-01,NS,179.0
8203423,1997-02-01,NS,86.2
8203423,1997-03-01,NS,89.4
8203423,1997-04-01,NS,50.4
8203423,1997-05-01,NS,104.6
8203423,1997-06-01,NS,88.8
8203423,1997-07-01,NS,76.4
8203423,1997-08-01,NS,116.8
8203423,1997-09-01,NS,162.2
8203423,1997-10-01,NS,98.9
8203423,1997-11-01,NS,140.8
8203423,1997-12-01,NS,108.2
8203423,1998-01-01,NS,144.0
8203423,1998-02-01,NS,64.8
8203423,1998-03-01,NS,83.0
8203423,1998-04-01,NS,132.4
8203423,1998-05-01,NS,87.8
8203423,1998-06-01,NS,98.0
8203423,1998-07-01,NS,91.6
8203423,1998-08-01,NS,79.2
8203423,1998-09-01,NS,215.6
8203423,1998-10-01,NS,118.6
8203423,1998-11-01,NS,132.0
8203423,1998-12-01,NS,64.6
8203423,1999-01-01,NS,159.3
8203423,1999-02-01,NS,118.4
8203423,1999-03-01,NS,139.4
8203423,1999-04-01,NS,128.4
8203423,1999-05-01,NS,34.4
8203423,1999-06-01,NS,54.6
8203423,1999-07-01,NS,86.2
8203423,1999-08-01,NS,151.6
8203423,1999-09-01,NS,145.4
8203423,1999-10-01,NS,196.6
8203423,1999-11-01,NS,91.0
8203423,1999-12-01,NS,193.2
8203423,2000-01-01,NS,186.8
8203423,2000-02-01,NS,93.0
8203423,2000-03-01,NS,108.2
8203423,2000-04-01,NS,79.6
8203423,2000-05-01,NS,92.8
8203423,2000-06-01,NS,59.6
8203423,2000-07-01,NS,76.0
8203423,2000-08-01,NS,111.2
8203423,2000-09-01,NS,80.0
8203423,2000-10-01,NS,208.0
8203423,2000-11-01,NS,154.2
8203423,2000-12-01,NS,128.8
8203423,2001-01-01,NS,99.0
8203423,2001-02-01,NS,155.0
8203423,2001-03-01,NS,52.0
8203423,2001-04-01,NS,106.4
8203423,2001-05-01,NS,19.4
8203423,2001-06-01,NS,89.2
8203423,2001-07-01,NS,65.6
8203423,2001-08-01,NS,58.6
8203423,2001-09-01,NS,78.2
8203423,2001-10-01,NS,84.7
8203423,2001-11-01,NS,178.6
8203423,2001-12-01,NS,55.6
8203423,2002-01-01,NS,142.0
8203423,2002-02-01,NS,133.0
8203423,2002-03-01,NS,137.2
8203423,2002-04-01,NS,102.4
8203423,2002-05-01,NS,83.2
8203423,2002-06-01,NS,103.6
8203423,2002-07-01,NS,40.8
8203423,2002-08-01,NS,75.4
8203423,2002-09-01,NS,208.8
8203423,2002-10-01,NS,128.8
8203423,2002-11-01,NS,209.6
8203423,2002-12-01,NS,174.0
8203423,2003-01-01,NS,188.0
8203423,2003-02-01,NS,113.2
8203423,2003-03-01,NS,123.4
8203423,2003-04-01,NS,87.9
8203423,2003-05-01,NS,93.8
8203423,2003-06-01,NS,79.2
8203423,2003-07-01,NS,45.0
8203423,2003-08-01,NS,118.0
8203423,2003-09-01,NS,77.2
8203423,2003-10-01,NS,146.5
8203423,2003-11-01,NS,116.6
8203423,2003-12-01,NS,124.3
8203423,2004-01-01,NS,136.4
8203423,2004-02-01,NS,149.0
8203423,2004-03-01,NS,31.0
8203510,1995-01-01,NS,162.1
8203510,1995-02-01,NS,127.5
8203510,1995-03-01,NS,98.6
8203510,1995-04-01,NS,66.9
8203510,1995-05-01,NS,128.8
8203510,1995-06-01,NS,142.1
8203510,1995-07-01,NS,78.9
8203510,1995-08-01,NS,56.4
8203510,1995-09-01,NS,62.4
8203510,1995-10-01,NS,97.1
8203510,1995-11-01,NS,135.5
8203510,1995-12-01,NS,133.0
8203510,1996-01-01,NS,106.1
8203510,1996-02-01,NS,109.2
8203510,1996-03-01,NS,94.9
8203510,1996-04-01,NS,113.0
8203510,1996-05-01,NS,117.5
8203510,1996-06-01,NS,41.0
8203510,1996-07-01,NS,100.1
8203510,1996-08-01,NS,35.7
8203510,1996-09-01,NS,278.0
8203510,1996-10-01,NS,134.5
8203510,1996-11-01,NS,95.8
8203510,1996-12-01,NS,107.7
8203510,1997-01-01,NS,114.5
8203510,1997-02-01,NS,72.4
8203510,1997-03-01,NS,71.2
8203510,1997-04-01,NS,96.4
8203510,1997-05-01,NS,98.1
8203510,1997-06-01,NS,74.2
8203510,1997-07-01,NS,17.5
8203510,1997-08-01,NS,63.5
8203510,1997-09-01,NS,123.2
8203510,1997-10-01,NS,33.3
8203510,1997-11-01,NS,151.7
8203510,1997-12-01,NS,96.6
8203510,1998-01-01,NS,145.3
8203510,1998-02-01,NS,63.4
8203510,1998-03-01,NS,117.5
8203510,1998-04-01,NS,107.8
8203510,1998-05-01,NS,61.1
8203510,1998-06-01,NS,81.2
8203510,1998-07-01,NS,31.0
8203510,1998-08-01,NS,75.3
8203510,1998-09-01,NS,147.2
8203510,1998-10-01,NS,185.5
8203510,1998-11-01,NS,83.9
8203510,1998-12-01,NS,64.0
8203510,1999-01-01,NS,124.1
8203510,1999-02-01,NS,68.9
8203510,1999-03-01,NS,136.9
8203510,1999-04-01,NS,102.4
8203510,1999-05-01,NS,31.9
8203510,1999-06-01,NS,26.3
8203510,1999-07-01,NS,78.7
8203510,1999-08-01,NS,164.9
8203510,1999-09-01,NS,134.1
8203510,1999-10-01,NS,120.0
8203510,1999-11-01,NS,65.6
8203510,1999-12-01,NS,123.1
8203510,2000-01-01,NS,182.6
8203510,2000-02-01,NS,34.0
8203510,2000-03-01,NS,103.9
8203510,2000-04-01,NS,64.0
8203510,2000-05-01,NS,93.5
8203510,2000-06-01,NS,54.3
8203510,2000-07-01,NS,127.7
8203510,2000-08-01,NS,53.7
8203510,2000-09-01,NS,67.6
8203510,2000-10-01,NS,205.2
8203510,2000-11-01,NS,210.2
8203510,2000-12-01,NS,150.2
8203510,2001-01-01,NS,145.5
8203510,2001-02-01,NS,85.0
8203510,2001-03-01,NS,114.8
8203510,2001-04-01,NS,146.7
8203510,2001-05-01,NS,178.0
8203510,2001-06-01,NS,79.6
8203510,2001-07-01,NS,22.5
8203510,2001-08-01,NS,41.4
8203510,2001-09-01,NS,52.3
8203510,2001-10-01,NS,58.8
8203510,2001-11-01,NS,97.2
8203510,2001-12-01,NS,60.9
8203510,2002-01-01,NS,130.4
8203510,2002-02-01,NS,98.2
8203510,2002-03-01,NS,81.9
8203510,2002-04-01,NS,120.5
8203510,2002-05-01,NS,92.2
8203510,2002-06-01,NS,89.1
8203510,2002-07-01,NS,72.7
8203510,2002-08-01,NS,88.2
8203510,2002-09-01,NS,261.5
8203510,2002-10-01,NS,101.9
8203510,2002-11-01,NS,246.5
8203510,2002-12-01,NS,127.3
8203510,2003-01-01,NS,92.4
8203510,2003-02-01,NS,115.0
8203510,2003-03-01,NS,199.5
8203510,2003-04-01,NS,98.7
8203510,2003-05-01,NS,96.9
8203510,2003-06-01,NS,75.9
8203510,2003-07-01,NS,98.9
8203510,2003-08-01,NS,126.2
8203510,2003-09-01,NS,98.8
8203510,2003-10-01,NS,132.0
8203510,2003-11-01,NS,69.3
8203510,2003-12-01,NS,103.9
8203510,2004-01-01,NS,60.8
8203510,2004-02-01,NS,138.5
8203510,2004-03-01,NS,71.0
8203520,1995-05-01,NS,78.9
8203520,1995-06-01,NS,156.4
8203520,1995-07-01,NS,209.1
8203520,1995-08-01,NS,47.7
8203520,1995-09-01,NS,57.3
8203520,1995-10-01,NS,115.9
8203520,1995-11-01,NS,160.3
8203535,1995-01-01,NS,132.7
8203535,1995-02-01,NS,95.4
8203535,1995-03-01,NS,58.8
8203535,1995-04-01,NS,85.5
8203535,1995-05-01,NS,123.2
8203535,1995-06-01,NS,171.1
8203535,1995-07-01,NS,193.6
8203535,1995-08-01,NS,74.9
8203535,1995-09-01,NS,64.8
8203535,1995-10-01,NS,102.6
8203535,1995-11-01,NS,179.5
8203535,1995-12-01,NS,120.0
8203535,1996-01-01,NS,100.0
8203535,1996-02-01,NS,170.4
8203535,1996-03-01,NS,59.9
8203535,1996-04-01,NS,126.9
8203535,1996-05-01,NS,112.9
8203535,1996-06-01,NS,43.0
8203535,1996-07-01,NS,241.4
8203535,1996-08-01,NS,36.4
8203535,1996-09-01,NS,287.5
8203535,1996-10-01,NS,116.1
8203535,1996-11-01,NS,60.3
8203535,1996-12-01,NS,173.4
8203535,1997-01-01,NS,136.1
8203535,1997-02-01,NS,72.2
8203535,1997-03-01,NS,145.5
8203535,1997-04-01,NS,76.8
8203535,1997-05-01,NS,161.7
8203535,1997-06-01,NS,84.2
8203535,1997-07-01,NS,25.6
8203535,1997-08-01,NS,92.5
8203535,1997-09-01,NS,86.0
8203535,1997-10-01,NS,33.2
8203535,1997-11-01,NS,179.3
8203535,1997-12-01,NS,112.0
8203535,1998-01-01,NS,195.8
8203535,1998-02-01,NS,106.2
8203535,1998-03-01,NS,123.9
8203535,1998-04-01,NS,90.3
8203535,1998-05-01,NS,74.6
8203535,1998-06-01,NS,187.4
8203535,1998-07-01,NS,90.6
8203535,1998-08-01,NS,64.9
8203535,1998-09-01,NS,140.9
8203535,1998-10-01,NS,130.1
8203535,1998-11-01,NS,93.1
8203535,1998-12-01,NS,73.9
8203535,1999-01-01,NS,134.2
8203535,1999-02-01,NS,104.8
8203535,1999-03-01,NS,212.6
8203535,1999-04-01,NS,86.6
8203535,1999-05-01,NS,60.4
8203535,1999-06-01,NS,49.6
8203535,1999-07-01,NS,66.9
8203535,1999-08-01,NS,132.7
8203535,1999-09-01,NS,129.7
8203535,1999-10-01,NS,148.0
8203535,1999-11-01,NS,97.3
8203535,1999-12-01,NS,155.9
8203535,2000-01-01,NS,184.1
8203535,2000-02-01,NS,61.6
8203535,2000-03-01,NS,125.3
8203535,2000-04-01,NS,111.5
8203535,2000-05-01,NS,91.0
8203535,2000-06-01,NS,71.3
8203535,2000-07-01,NS,83.0
8203535,2000-08-01,NS,90.4
8203535,2000-09-01,NS,95.4
8203535,2000-10-01,NS,147.6
8203535,2000-11-01,NS,108.1
8203535,2000-12-01,NS,192.1
8203535,2001-01-01,NS,131.2
8203535,2001-02-01,NS,90.8
8203535,2001-03-01,NS,79.4
8203535,2001-04-01,NS,108.7
8203535,2001-05-01,NS,155.2
8203535,2001-06-01,NS,78.0
8203535,2001-07-01,NS,85.4
8203535,2001-08-01,NS,35.5
8203535,2001-09-01,NS,72.0
8203535,2001-10-01,NS,69.6
8203535,2001-11-01,NS,100.6
8203535,2001-12-01,NS,60.6
8203535,2002-01-01,NS,144.4
8203535,2002-02-01,NS,160.2
8203535,2002-03-01,NS,174.6
8203535,2002-04-01,NS,135.2
8203535,2002-05-01,NS,83.0
8203535,2002-06-01,NS,89.6
8203535,2002-07-01,NS,97.7
8203535,2002-08-01,NS,76.2
8203535,2002-09-01,NS,163.5
8203535,2002-10-01,NS,140.0
8203535,2002-11-01,NS,226.4
8203535,2002-12-01,NS,101.0
8203535,2003-01-01,NS,103.8
8203535,2003-02-01,NS,145.6
8203535,2003-03-01,NS,206.4
8203535,2003-04-01,NS,78.2
8203535,2003-05-01,NS,57.0
8203535,2003-06-01,NS,91.9
8203535,2003-07-01,NS,41.4
8203535,2003-08-01,NS,127.5
8203535,2003-09-01,NS,145.6
8203535,2003-10-01,NS,166.5
8203535,2003-11-01,NS,54.6
8203535,2003-12-01,NS,141.2
8203535,2004-01-01,NS,57.0
8203535,2004-02-01,NS,125.6
8203535,2004-03-01,NS,73.6
8203535,2004-05-01,NS,96.6
8203535,2004-06-01,NS,86.0
8203535,2004-07-01,NS,84.2
8203535,2004-08-01,NS,104.4
8203535,2004-09-01,NS,87.9
8203535,2004-11-01,NS,157.8
8203535,2004-12-01,NS,135.4
8203535,2005-01-01,NS,104.4
8203535,2005-02-01,NS,57.0
8203535,2005-04-01,NS,103.4
8203535,2005-11-01,NS,161.8
8203535,2005-12-01,NS,119.6
8203535,2006-01-01,NS,146.0
8203535,2006-02-01,NS,86.8
8203535,2006-03-01,NS,31.0
8203535,2006-04-01,NS,132.8
8203535,2006-05-01,NS,105.4
8203535,2008-04-01,NS,83.2
8203535,2008-05-01,NS,201.9
8203535,2008-06-01,NS,43.4
8203535,2008-07-01,NS,88.6
8203535,2008-08-01,NS,293.6
8203535,2008-09-01,NS,66.2
8203535,2008-10-01,NS,109.6
8203535,2008-11-01,NS,154.0
8203535,2008-12-01,NS,196.5
8203535,2009-01-01,NS,118.8
8203535,2009-02-01,NS,93.6
8203535,2009-03-01,NS,171.2
8203535,2009-04-01,NS,131.2
8203535,2009-05-01,NS,107.2
8203535,2009-06-01,NS,112.8
8203535,2009-07-01,NS,94.2
8203535,2009-08-01,NS,165.8
8203535,2009-09-01,NS,67.2
8203535,2009-10-01,NS,163.5
8203535,2009-11-01,NS,115.2
8203535,2009-12-01,NS,128.4
8203535,2010-11-01,NS,191.4
8203535,2010-12-01,NS,182.3
8203535,2011-05-01,NS,123.6
8203535,2011-06-01,NS,163.4
8203535,2011-08-01,NS,124.2
8203535,2011-09-01,NS,62.4
8203535,2011-10-01,NS,373.4
8203535,2011-11-01,NS,156.6
8203535,2011-12-01,NS,189.0
8203535,2012-01-01,NS,90.4
8203535,2012-02-01,NS,117.8
8203535,2012-03-01,NS,43.8
8203535,2012-04-01,NS,91.2
8203535,2012-05-01,NS,77.0
8203535,2012-06-01,NS,88.4
8203535,2012-07-01,NS,81.0
8203535,2012-08-01,NS,165.2
8203535,2012-09-01,NS,365.0
8203535,2013-01-01,NS,56.0
8203535,2013-02-01,NS,129.2
8203535,2013-03-01,NS,79.2
8203535,2013-04-01,NS,95.0
8203535,2013-05-01,NS,105.6
8203535,2013-06-01,NS,210.4
8203535,2013-07-01,NS,123.2
8203535,2013-08-01,NS,67.0
8203535,2013-09-01,NS,154.6
8203535,2013-11-01,NS,156.8
8203535,2013-12-01,NS,139.1
8203535,2014-01-01,NS,229.8
8203535,2014-02-01,NS,130.4
8203535,2014-03-01,NS,179.6
8203535,2014-04-01,NS,89.6
8203535,2014-05-01,NS,48.6
8203535,2014-06-01,NS,116.4
8203535,2014-07-01,NS,39.8
8203535,2014-08-01,NS,57.2
8203535,2014-09-01,NS,130.6
8203535,2014-10-01,NS,122.2
8203535,2014-11-01,NS,205.5
8203535,2014-12-01,NS,218.0
8203535,2015-01-01,NS,151.6
8203535,2015-02-01,NS,158.8
8203535,2015-03-01,NS,153.6
8203535,2015-04-01,NS,94.6
8203535,2015-05-01,NS,63.4
8203535,2015-07-01,NS,85.8
8203535,2015-08-01,NS,112.8
8203535,2015-09-01,NS,86.6
8203535,2015-10-01,NS,160.6
8203535,2015-11-01,NS,126.2
8203535,2015-12-01,NS,154.2
8203535,2016-01-01,NS,122.2
8203535,2016-02-01,NS,143.8
8203535,2016-03-01,NS,108.2
8203535,2016-04-01,NS,145.2
8203535,2016-05-01,NS,101.0
8203535,2016-06-01,NS,85.0
8203535,2016-07-01,NS,62.4
8203535,2016-08-01,NS,50.6
8203535,2016-09-01,NS,78.0
8203535,2016-10-01,NS,176.2
8203535,2016-11-01,NS,90.4
8203535,2016-12-01,NS,113.0
8203535,2017-01-01,NS,126.2
8203535,2017-02-01,NS,111.0
8203535,2018-09-01,NS,0.0
8203535,2018-10-01,NS,192.6
8203535,2018-11-01,NS,151.4
8203535,2018-12-01,NS,103.0
8203535,2019-01-01,NS,136.4
8203535,2019-02-01,NS,77.0
8203535,2019-03-01,NS,110.4
8203535,2019-04-01,NS,191.4
8203535,2019-05-01,NS,98.8
8203535,2019-06-01,NS,200.2
8203535,2019-07-01,NS,89.4
8203567,1995-01-01,NS,106.7
8203567,1995-02-01,NS,87.8
8203567,1995-03-01,NS,54.5
8203567,1995-04-01,NS,61.6
8203567,1995-05-01,NS,82.7
8203567,1995-06-01,NS,151.6
