File generated on // Fichier créé sur, 2026-02-03

Pollutant // Polluant:, CO
Units // Unités, ppm
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-09,-999,0.10,0.10,0.10,0.12,0.14,0.19,0.20,0.15,0.12,0.11,0.11,0.11,0.10,0.11,0.11,0.11,0.13,0.23,0.24,0.27,0.17,0.14,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-10,-999,0.11,0.11,0.10,0.10,0.11,0.15,0.13,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.13,0.14,0.14,0.13,0.12,0.11,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-11,-999,0.12,0.11,0.11,0.11,0.12,0.18,0.20,0.16,0.18,0.17,0.18,0.18,0.17,0.18,0.16,0.18,0.17,0.16,0.15,0.13,0.12,0.14,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-12,-999,0.09,0.10,0.09,0.08,0.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.18,0.11,0.11,0.11,0.10
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-17,-999,0.10,0.11,0.11,0.11,0.14,0.18,0.25,0.26,0.20,0.13,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.14,0.13,0.11,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-18,-999,0.11,0.11,0.11,0.11,0.11,0.14,0.18,0.21,0.20,0.17,0.18,0.15,0.15,0.17,0.19,0.18,0.17,0.22,0.16,0.14,0.13,0.13,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-19,-999,0.12,0.12,0.11,0.11,0.11,-999,0.11,0.11,0.10,0.10,0.11,0.11,0.11,0.11,0.13,0.11,0.16,0.23,0.44,0.39,0.55,0.57,0.45
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-20,-999,0.36,0.36,0.32,0.27,0.25,0.28,0.29,0.25,0.17,0.14,0.16,0.19,0.21,0.20,0.22,0.21,0.16,0.16,0.19,0.24,0.13,0.13,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-21,-999,0.09,0.09,0.11,0.11,0.10,0.12,0.12,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.10,0.12,0.14,0.18,0.18,0.18,0.26,0.27,0.25
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-22,-999,0.21,0.17,0.18,0.17,0.22,0.29,0.48,0.34,0.18,0.12,0.11,0.11,0.11,0.12,0.14,0.13,0.12,0.12,0.12,0.11,0.11,0.12,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-23,-999,0.09,0.09,0.09,0.09,0.10,0.17,0.18,0.14,0.11,0.11,0.10,0.10,0.09,0.09,0.10,0.11,0.22,0.30,0.35,0.41,0.34,0.26,0.22
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-24,-999,0.12,0.13,0.12,0.11,0.11,0.17,0.16,0.15,0.12,0.11,0.10,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.11,0.10,0.10,0.10,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-25,-999,0.10,0.10,0.10,0.10,0.11,0.12,0.14,0.12,0.11,0.11,0.11,0.11,0.10,0.10,0.11,0.10,0.11,0.14,0.18,0.21,0.13,0.11,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-26,-999,0.09,0.09,0.09,0.09,0.09,0.10,0.11,0.11,0.10,0.10,0.09,0.09,0.09,0.08,0.07,0.08,0.08,0.11,0.11,0.10,0.13,0.10,0.09
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-27,-999,0.10,0.10,0.10,0.10,0.10,0.11,0.14,0.17,0.16,0.19,0.23,0.15,0.13,0.13,0.13,0.14,0.15,0.16,0.17,0.15,0.18,0.26,0.22
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-28,-999,0.13,0.13,0.12,0.11,0.12,0.13,0.16,0.14,0.11,0.11,0.10,0.10,0.09,0.10,0.10,0.11,0.14,0.12,0.13,0.13,0.12,0.12,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-29,-999,0.11,0.12,0.12,0.11,0.14,0.16,0.19,0.15,0.14,0.13,0.12,0.12,0.11,0.12,0.11,0.12,0.15,0.28,0.23,0.23,0.17,0.17,0.18
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-30,-999,0.17,0.17,0.22,0.21,0.20,0.69,0.44,0.28,0.21,0.13,0.10,0.10,0.10,0.09,0.09,0.10,0.17,0.23,0.33,0.46,0.48,0.41,0.45
CO,040302,Moncton,NB,46.10158,-64.78966,2013-10-31,-999,0.30,0.15,0.13,0.14,0.17,0.42,0.74,0.16,0.11,0.11,0.10,0.08,0.08,0.08,0.09,0.11,0.10,0.12,0.14,0.14,0.14,0.12,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-01,-999,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.09,0.09,0.08,0.08,0.07
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-02,-999,0.08,0.08,0.09,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.14,0.24,0.27,0.36,0.30,0.16,0.11,0.09
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-03,-999,0.07,0.07,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.09,0.11,0.10,0.10,0.14,0.17,0.29,0.31,0.22,0.11,0.09,0.09
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-04,-999,0.09,0.08,0.08,0.08,0.08,0.09,0.11,0.12,0.15,0.13,0.14,0.14,0.13,0.15,0.15,0.21,0.33,0.59,0.54,0.75,0.91,0.64,0.45
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-05,-999,0.31,0.22,0.21,0.15,0.14,0.16,0.25,0.22,0.19,0.16,0.14,0.12,0.11,0.11,0.12,0.17,0.17,0.15,0.16,0.17,0.15,0.14,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-06,-999,0.13,0.13,0.14,0.18,0.22,0.27,0.48,0.71,0.35,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.20,0.14,0.11,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-07,-999,0.10,0.10,0.10,0.09,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.11,0.11,0.12,0.12,0.12,0.12,0.11,0.09
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-08,-999,0.07,0.07,0.07,0.07,0.07,0.08,0.14,0.18,0.08,0.08,0.08,0.08,0.12,0.09,0.10,0.10,0.13,0.13,0.15,0.12,0.12,0.09,0.10
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-09,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.10,0.09,0.09,0.10,0.10,0.10,0.10,0.11,0.12,0.13,0.14,0.15,0.13,0.14
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-10,-999,0.26,0.19,0.16,0.18,0.17,0.17,0.21,0.24,0.29,0.16,0.12,0.11,0.13,0.13,0.15,0.19,0.19,0.18,0.17,0.16,0.17,0.15,0.15
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-11,-999,0.15,0.15,0.14,0.15,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.15,0.16,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-12,-999,0.13,0.15,0.13,0.15,0.16,0.16,0.23,0.25,0.17,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.13,0.13,0.12,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-13,-999,0.10,0.10,0.10,0.10,0.10,0.12,0.15,0.17,0.12,0.11,0.12,0.12,0.11,0.11,0.12,0.14,0.14,0.22,0.24,0.19,0.17,0.17,0.14
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-14,-999,0.12,0.12,0.11,0.11,0.11,0.13,0.26,0.31,0.16,0.13,0.12,0.13,0.13,0.13,0.14,0.16,0.16,0.15,0.16,0.15,0.15,0.15,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-15,-999,0.12,0.11,0.11,0.11,0.11,0.14,0.32,0.39,0.18,0.12,0.11,0.13,-999,0.11,0.15,0.16,0.33,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14,0.12,0.10,0.10,0.12,0.12,0.10,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-26,-999,0.10,0.10,0.09,0.10,0.10,0.14,0.21,0.47,0.24,0.19,0.22,0.19,0.31,0.31,0.25,0.19,0.23,0.23,0.37,0.53,0.61,0.55,0.39
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-27,-999,0.41,0.34,0.25,0.22,0.22,0.24,0.30,0.28,0.28,0.35,0.26,0.24,0.23,0.23,0.24,0.26,0.25,0.25,0.26,0.26,0.24,0.22,0.21
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16,0.19,0.21,0.20,0.19,0.21,0.19,0.17,0.15,0.15,0.14,0.13,0.11,0.10
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-29,-999,0.09,0.09,0.09,0.09,0.09,0.11,0.13,0.18,0.11,0.10,0.11,0.09,0.10,0.10,0.15,0.12,0.14,0.13,0.13,0.12,0.13,0.12,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-11-30,-999,0.09,0.09,0.09,0.09,0.08,0.10,0.12,0.13,0.14,0.12,0.11,0.10,0.10,0.10,0.10,0.14,0.24,0.18,0.17,0.17,0.22,0.23,0.30
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-01,-999,0.39,0.35,0.21,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.13,0.11,0.11,0.16,0.19,0.13,0.14,0.13,0.13,0.13,0.11,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-02,-999,0.11,0.12,0.12,0.13,0.12,0.15,0.19,0.22,0.21,0.22,0.19,0.17,0.17,0.15,0.19,0.24,0.21,0.20,0.20,0.18,0.17,0.16,0.19
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-03,-999,0.15,0.13,0.12,0.13,0.13,0.15,0.20,0.26,0.20,-999,-999,0.20,0.21,0.23,0.23,0.22,0.20,0.16,0.17,0.15,0.16,0.14,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-04,-999,0.13,0.13,0.13,0.13,0.13,0.14,0.18,0.20,0.15,0.16,0.16,0.16,0.15,0.14,0.14,0.14,0.15,0.13,0.13,0.12,0.12,0.11,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-05,-999,0.12,0.11,0.11,0.16,0.17,0.30,0.51,0.61,0.58,0.34,0.27,0.19,0.14,0.12,0.17,0.20,0.21,0.19,0.14,0.13,0.12,0.13,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-06,-999,0.11,0.11,0.11,0.12,0.13,0.16,0.26,0.24,0.22,0.16,0.14,0.15,0.15,0.12,0.11,0.12,0.14,0.14,0.13,0.13,0.15,0.14,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-07,-999,0.12,0.11,0.11,0.11,0.12,0.12,0.14,0.15,0.14,0.13,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.13,0.14,0.13,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-08,-999,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.15,0.16,0.18,0.14,0.13,0.14,0.15
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-09,-999,0.12,0.12,0.11,0.12,0.12,0.16,0.22,0.43,0.16,0.16,0.16,0.14,0.15,0.13,0.16,0.24,0.22,0.16,0.16,0.16,0.14,0.13,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-10,-999,0.13,0.12,0.13,0.15,0.17,0.15,0.16,0.22,0.19,0.17,0.17,0.16,0.15,0.15,0.19,0.19,0.19,0.17,0.17,0.15,0.14,0.12,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-11,0.12,0.13,0.12,0.12,0.12,0.12,0.13,0.18,0.18,0.18,0.16,0.14,0.14,0.14,0.14,0.15,0.19,0.22,0.22,0.20,0.21,0.18,0.19,0.17
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-12,0.29,0.21,0.17,0.15,0.14,0.13,0.13,0.16,0.25,0.19,0.13,0.12,0.13,0.13,0.12,0.14,0.19,0.15,0.15,0.16,0.17,0.21,0.17,0.17
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-13,0.16,0.15,0.13,0.12,0.12,0.13,0.20,0.33,0.61,0.37,0.51,0.17,0.17,0.16,0.16,0.18,0.27,0.22,0.26,0.24,0.15,0.16,0.15,0.14
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-14,0.13,0.14,0.12,0.12,0.12,0.12,0.12,0.13,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.16,0.17,0.23,0.22,0.21,0.21,0.21,0.23,0.20
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-15,0.20,0.19,0.18,0.17,0.17,0.15,0.15,0.16,0.17,0.17,0.16,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-16,0.12,0.13,0.18,0.12,0.12,0.16,0.24,0.26,0.31,0.20,0.16,0.16,0.16,0.16,0.16,0.16,0.19,0.20,0.18,0.18,0.17,0.17,0.15,0.15
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-17,0.13,0.14,0.13,0.13,0.13,0.13,0.15,0.20,0.26,0.16,0.15,0.17,0.16,0.17,0.15,0.32,0.38,0.76,0.77,0.74,0.78,0.63,0.50,0.41
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-18,0.43,0.42,0.41,0.31,0.21,0.16,0.17,0.20,0.21,0.19,0.17,0.16,0.16,0.15,0.15,0.16,0.16,0.15,0.15,0.16,0.15,0.17,0.18,0.16
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-19,0.15,0.16,0.15,0.15,0.16,0.17,0.19,0.28,0.31,0.22,0.21,0.17,0.17,0.17,0.16,0.21,0.19,0.19,0.18,0.19,0.25,0.34,0.30,0.17
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-20,0.16,0.17,0.15,0.14,0.13,0.13,0.13,0.18,0.20,0.17,0.15,0.17,0.17,0.19,0.18,0.20,0.19,0.18,0.15,0.16,0.14,0.15,0.14,0.14
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-21,0.15,0.16,0.15,0.15,0.15,0.15,0.19,0.33,0.41,0.43,0.47,0.51,0.45,0.52,0.43,0.32,0.36,0.39,0.28,0.16,0.17,0.17,0.16,0.13
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-22,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-23,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.14,0.14,0.16,0.16,0.17,0.19,0.20,0.20,0.19,0.19,0.17,0.16,0.15,0.14,0.14,0.15,0.15
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-24,0.14,0.14,0.13,0.16,0.15,0.13,0.14,0.17,0.19,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.18,0.17,0.15,0.15,0.15,0.14,0.12
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-25,0.12,0.13,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.14,0.14,0.13,0.14,0.16,0.19,0.36,0.38,0.47,0.37,0.43,0.25,0.32
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-26,0.28,0.27,0.29,0.23,0.24,0.23,0.22,0.18,0.23,0.26,0.24,0.28,0.27,0.18,0.15,0.14,0.15,0.15,0.13,0.14,0.13,0.13,0.14,0.15
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-27,0.16,0.21,0.29,0.30,0.26,0.26,0.19,0.18,0.18,0.18,0.20,0.17,0.18,0.17,0.17,0.17,0.18,0.18,0.18,0.19,0.22,0.21,0.23,0.20
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-28,0.22,0.19,0.17,0.20,0.21,0.15,0.19,0.28,0.43,0.37,0.21,0.18,0.20,0.21,0.18,0.21,0.19,0.19,0.20,0.19,0.20,0.20,0.20,0.19
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-29,0.18,0.17,0.17,0.17,0.19,0.16,0.12,0.12,0.12,0.14,0.13,0.14,0.15,0.17,0.16,0.18,0.17,0.17,0.15,0.15,0.14,0.14,0.14,0.15
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-30,0.13,0.13,0.12,0.13,0.13,0.13,0.14,0.17,0.17,0.22,0.26,0.34,0.24,0.22,0.23,0.24,0.26,0.26,0.25,0.25,0.24,0.23,0.24,0.23
CO,040302,Moncton,NB,46.10158,-64.78966,2013-12-31,0.23,0.24,0.12,0.13,0.13,0.14,0.14,0.18,0.39,0.17,0.16,0.18,0.14,0.14,0.14,0.15,0.27,0.21,0.26,0.21,0.19,0.18,0.17,-999
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-01,0.22,0.23,0.20,0.19,0.19,0.19,0.15,0.16,0.17,0.17,0.17,0.19,0.17,0.18,0.20,0.21,0.24,0.26,0.24,0.23,0.29,0.31,0.32,0.28
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-02,0.28,0.27,0.20,0.21,0.23,0.22,0.23,0.26,0.28,0.31,0.26,0.23,0.20,0.20,0.26,0.30,0.33,0.30,0.30,0.33,0.30,0.29,0.31,0.35
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-03,0.28,0.27,0.31,0.28,0.32,0.33,0.46,0.54,0.48,0.43,0.37,0.30,0.32,0.37,0.42,0.32,0.39,0.46,0.36,0.32,0.32,0.39,0.45,0.62
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-04,0.43,0.45,0.49,0.36,0.34,0.32,0.34,0.43,0.48,0.51,0.35,0.25,0.26,0.27,0.29,0.35,0.36,0.38,0.35,0.30,0.30,0.26,0.24,0.23
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-05,0.21,0.20,0.19,0.17,0.18,0.18,0.16,0.18,0.23,0.23,0.24,0.24,0.27,0.26,0.31,0.34,0.36,0.44,0.48,0.55,0.47,0.41,0.39,0.30
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-06,0.22,0.21,0.25,0.30,0.28,0.28,0.30,0.40,0.45,0.42,0.47,0.45,0.45,0.47,0.45,0.48,0.44,0.36,0.29,0.24,0.24,0.20,0.20,0.18
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-07,0.18,0.19,0.20,0.17,0.17,0.18,0.18,0.22,0.25,0.21,0.22,0.26,0.39,0.45,-999,0.44,0.45,0.48,0.42,0.32,0.28,0.25,0.23,0.24
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-08,0.23,0.24,0.24,0.20,0.20,0.26,0.27,0.28,0.29,0.33,0.34,0.33,0.35,0.37,0.41,0.45,0.55,0.69,0.59,0.55,0.58,0.59,0.52,0.47
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-09,0.45,0.42,0.37,0.32,0.30,0.35,0.38,0.45,0.45,0.45,0.39,0.40,0.38,0.42,0.40,0.41,0.48,0.51,0.37,0.30,0.26,0.25,0.24,0.23
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-10,0.20,0.20,0.19,0.20,0.20,0.22,0.31,0.38,0.39,0.36,0.32,0.32,0.35,0.38,0.37,0.41,0.53,0.55,0.47,0.39,0.38,0.32,0.41,0.44
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-11,0.36,0.26,0.25,0.24,0.25,0.23,0.26,0.28,0.40,0.49,0.29,0.35,0.33,0.35,0.32,0.40,0.31,0.29,0.30,0.30,0.30,0.31,0.29,0.31
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-12,0.27,0.27,0.26,0.27,0.26,0.27,0.30,0.31,0.34,0.36,0.40,0.43,0.43,0.48,0.45,0.43,0.42,0.51,0.44,0.44,0.38,0.36,0.36,0.38
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-13,0.33,0.33,0.35,0.35,0.36,0.31,0.30,0.30,0.31,0.31,0.32,0.32,0.33,0.31,0.36,0.39,0.43,0.57,0.83,0.61,0.48,0.43,0.41,0.41
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-14,0.38,0.42,0.40,0.40,0.39,0.44,0.41,0.36,0.30,0.28,0.29,0.30,0.27,0.32,0.33,0.33,0.34,0.39,0.32,0.28,0.38,0.33,0.31,0.33
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-15,0.23,0.20,0.20,0.19,0.20,0.22,0.25,0.28,0.33,0.32,0.31,0.34,0.32,0.30,0.29,0.32,0.39,0.46,0.32,0.32,0.31,0.32,0.31,0.30
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-16,0.24,0.24,0.23,0.24,0.25,0.26,0.31,0.34,0.38,0.37,0.34,0.32,0.32,0.38,0.34,0.36,0.33,0.36,0.32,0.31,0.30,0.28,0.28,0.25
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-17,0.23,0.24,0.23,0.23,0.24,0.26,0.25,0.26,0.28,0.28,0.27,0.26,0.25,0.27,0.29,0.34,0.37,0.48,0.36,0.33,0.34,0.33,0.34,0.29
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-18,0.26,0.31,0.27,0.32,0.29,0.32,0.43,0.72,0.63,0.40,0.36,0.34,0.29,0.28,0.34,0.47,0.45,0.66,0.61,0.37,0.32,0.32,0.29,0.27
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-19,0.20,0.18,0.17,0.17,0.17,0.17,0.20,0.22,0.24,0.27,0.29,0.28,0.32,0.34,0.38,0.44,0.88,1.23,1.11,1.18,1.17,0.71,0.63,0.47
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-20,0.32,0.28,0.27,0.25,0.24,0.23,0.23,0.24,0.20,0.21,0.21,0.22,0.23,0.22,0.21,0.22,0.23,0.23,0.18,0.19,0.19,0.19,0.20,0.19
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-21,0.16,0.16,0.16,0.17,0.19,0.26,0.31,0.38,0.39,0.33,0.30,-999,-999,0.37,0.40,0.47,0.61,0.44,0.46,0.54,0.50,0.31,0.35,0.26
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-22,0.21,0.23,0.35,0.38,0.31,0.28,0.28,0.28,0.32,0.27,-999,-999,-999,-999,-999,-999,0.33,0.30,0.27,0.28,0.29,0.29,0.37,0.37
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-23,0.22,0.21,0.21,0.21,0.21,0.24,0.32,0.38,0.37,0.34,0.28,0.27,0.25,0.31,0.32,0.37,0.41,0.43,0.43,0.40,0.34,0.31,0.34,0.38
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-24,0.32,0.22,0.21,0.20,0.20,0.22,0.27,0.35,0.33,0.33,0.27,0.23,0.26,0.27,0.27,0.30,0.30,0.37,0.32,0.28,0.25,0.21,0.21,0.20
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-25,0.17,0.17,0.20,0.19,0.21,0.26,0.35,0.40,0.44,0.39,0.29,0.33,0.33,0.33,0.40,0.56,0.57,0.58,0.52,0.36,0.30,0.38,0.43,0.46
CO,050109,Montréal,QC,45.50265,-73.66391,2013-01-26,0.45,0.37,0.40,0.44,0.46,0.52,0.57,0.62,0.67,0.63,0.51,0.47,0.43,0.38,0.38,0.32,0.28,0.31,0.33,0.35,0.34,0.41,0.40,0.40
